244,Busquets,Spain,midfielder,511,0,466,15,0
483,Capdevila,Spain,defender,540,1,310,10,0
423,Casillas,Spain,goalkeeper,540,0,67,0,11
103,Fabregas,Spain,midfielder,94,1,116,2,0
935,Iniesta,Spain,midfielder,437,8,299,11,0
322,Javi Martuenez,Spain,midfielder,17,0,17,0,0
205,Jesus Navas,Spain,midfielder,118,4,61,1,0
635,Juan Mata,Spain,midfielder,20,1,16,0,0
972,Llorente,Spain,forward,31,2,12,0,0
210,Marchena,Spain,defender,8,0,1,0,0
967,Pedro Rodriguez,Spain,midfielder,116,5,80,0,0
720,Pique,Spain,defender,540,2,402,15,0
241,Puyol,Spain,defender,534,3,254,8,0
649,Ramos,Spain,defender,527,9,299,7,0
224,Silva,Spain,midfielder,66,2,42,2,0
983,Torres,Spain,forward,278,9,50,0,0
225,Villa,Spain,forward,529,22,169,2,0
100,Xavi,Spain,midfielder,515,4,563,6,0
658,Barnetta,Switzerland,midfielder,227,3,104,5,0
937,Behrami,Switzerland,midfielder,31,0,4,1,0
238,Benaglio,Switzerland,goalkeeper,270,0,75,0,11
814,Bunjaku,Switzerland,forward,13,0,5,0,0
6,Derdiyok,Switzerland,forward,191,4,47,1,0
190,Eggimann,Switzerland,defender,1,0,0,0,0
70,Fernandes,Switzerland,midfielder,212,1,56,7,0
399,Frei,Switzerland,forward,63,2,11,0,0
833,Grichting,Switzerland,defender,270,1,82,6,0
638,Huggel,Switzerland,midfielder,258,0,87,8,0
200,Inler,Switzerland,midfielder,270,2,138,6,0
310,Lichtsteiner,Switzerland,defender,270,2,80,10,0
891,Nkufo,Switzerland,forward,227,2,65,2,0
764,Senderos,Switzerland,defender,36,0,9,1,0
71,Shaqiri,Switzerland,midfielder,12,0,9,0,0
765,Yakin,Switzerland,midfielder,56,3,26,0,0
655,Ziegler,Switzerland,defender,270,1,71,9,0
437,von Bergen,Switzerland,defender,234,0,79,3,0
124,Abreu,Uruguay,forward,72,0,15,0,0
731,Arevalo Rios,Uruguay,midfielder,570,5,195,21,0
414,Cavani,Uruguay,forward,435,9,151,11,0
138,Caceres,Uruguay,defender,90,0,32,4,0
752,Eguren,Uruguay,midfielder,2,0,1,0,0
288,Fernandez,Uruguay,midfielder,75,1,17,3,0
363,Fernandez,Uruguay,forward,7,0,5,0,0
702,Forlan,Uruguay,forward,564,18,202,0,0
60,Fucile,Uruguay,defender,371,2,115,14,0
217,Gargano,Uruguay,midfielder,91,0,44,1,0
107,Goduen,Uruguay,defender,315,1,120,9,0
389,Gonzalez,Uruguay,midfielder,63,0,34,2,0
625,Lodeiro,Uruguay,midfielder,109,0,37,1,0
642,Lugano,Uruguay,defender,398,2,67,6,0
943,Maxi Pereira,Uruguay,midfielder,570,5,182,15,0
696,Muslera,Uruguay,goalkeeper,570,0,75,0,16
354,Perez,Uruguay,midfielder,567,2,252,34,0
866,Scotti,Uruguay,defender,95,0,22,5,0
613,Suarez,Uruguay,forward,452,19,127,4,0
898,Victorino,Uruguay,defender,435,0,141,7,0
349,Alvaro Pereira,Uruguay,midfielder,409,6,140,17,0
352,Beasley,USA,midfielder,10,0,4,0,0
893,Bocanegra,USA,defender,390,1,130,9,0
171,Bornstein,USA,defender,200,2,72,5,0
489,Bradley,USA,midfielder,390,6,210,9,0
472,Buddle,USA,forward,39,1,12,0,0
789,Cherundolo,USA,defender,390,1,180,10,0
365,Clark,USA,midfielder,121,0,42,4,0
904,Demerit,USA,defender,390,2,129,7,0
868,Dempsey,USA,midfielder,390,15,137,6,0
233,Donovan,USA,forward,390,7,165,9,0
779,Edu,USA,midfielder,198,2,116,4,0
230,Feilhaber,USA,midfielder,165,3,71,5,0
565,Findley,USA,forward,167,1,40,0,0
80,Gomez,USA,forward,85,4,18,0,0
924,Holden,USA,midfielder,4,0,2,0,0
5,Howard,USA,goalkeeper,390,0,81,0,14
295,Jozy Altidore,USA,forward,356,8,84,2,0
346,Onyewu,USA,defender,170,1,69,2,0
527,Torres,USA,midfielder,45,1,32,0,0
